,PlayerID,Player,Team,Position,Headshot,Team Logo,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
236,8481596,Shane Pinto,OTT,C,https://assets.nhle.com/mugs/nhl/20232024/OTT/8481596.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,shanepinto,23,2000-11-12,Franklin Square,NY,USA,USA,75,201,2019,OTT,2,1,32
237,8484153,Leo Carlsson,ANA,C,https://assets.nhle.com/mugs/nhl/20232024/ANA/8484153.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,leocarlsson,19,2004-12-26,,,SWE,,75,194,2023,ANA,1,2,2
238,8478401,Pavel Zacha,BOS,C,https://assets.nhle.com/mugs/nhl/20232024/BOS/8478401.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,pavelzacha,27,1997-04-06,Brno,,CZE,CZE,76,199,2015,N.J,1,6,6
239,8476880,Tom Wilson,WSH,R,https://assets.nhle.com/mugs/nhl/20232024/WSH/8476880.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,tomwilson,30,1994-03-29,Toronto,ON,CAN,CAN,76,220,2012,WSH,1,16,16
240,8477497,Sean Monahan,WPG,C,https://assets.nhle.com/mugs/nhl/20232024/WPG/8477497.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,seanmonahan,29,1994-10-12,Brampton,ON,CAN,CAN,74,196,2013,CGY,1,6,6
241,8475754,Brock Nelson,NYI,C,https://assets.nhle.com/mugs/nhl/20232024/NYI/8475754.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,brocknelson,32,1991-10-15,Warroad,MN,USA,USA,76,210,2010,NYI,1,30,30
242,8475745,Charlie Coyle,BOS,C,https://assets.nhle.com/mugs/nhl/20232024/BOS/8475745.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,charliecoyle,32,1992-03-02,E. Weymouth,MA,USA,USA,75,223,2010,S.J,1,28,28
243,8477942,Kevin Fiala,LAK,L,https://assets.nhle.com/mugs/nhl/20232024/LAK/8477942.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,kevinfiala,27,1996-07-22,St. Gallen,,CHE,CHE,70,204,2014,NSH,1,11,11
244,8476479,Phillip Danault,LAK,C,https://assets.nhle.com/mugs/nhl/20232024/LAK/8476479.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,phillipdanault,31,1993-02-24,Victoriaville,QC,CAN,CAN,73,200,2011,CHI,1,26,26
245,8477505,Alexander Wennberg,NYR,C,https://assets.nhle.com/mugs/nhl/20232024/NYR/8477505.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,alexwennberg,29,1994-09-22,Stockholm,,SWE,SWE,74,190,2013,CBJ,1,14,14
246,8479639,Dylan Coghlan,CAR,D,https://assets.nhle.com/mugs/nhl/20232024/CAR/8479639.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,dylancoghlan,26,1998-02-19,Duncan,BC,CAN,CAN,74,208,-,-,-,-,-
247,8479675,Trevor Moore,LAK,L,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479675.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,trevormoore,29,1995-03-31,Thousand Oaks,CA,USA,USA,70,195,-,-,-,-,-
248,8482665,Matty Beniers,SEA,C,https://assets.nhle.com/mugs/nhl/20232024/SEA/8482665.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,mattybeniers,21,2002-11-05,Hingham,MA,USA,USA,74,178,2021,SEA,1,2,2
249,8477409,Carter Verhaeghe,FLA,C,https://assets.nhle.com/mugs/nhl/20232024/FLA/8477409.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,carterverhaeghe,28,1995-08-14,Toronto,ON,CAN,CAN,74,180,2013,TOR,3,21,82
250,8478440,Dylan Strome,WSH,C,https://assets.nhle.com/mugs/nhl/20232024/WSH/8478440.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,dylanstrome,27,1997-03-07,Mississauga,ON,CAN,CAN,75,200,2015,ARI,1,3,3
251,8483515,Juraj Slafkovsky,MTL,L,https://assets.nhle.com/mugs/nhl/20232024/MTL/8483515.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,jurajslafkovsky,20,2004-03-30,Kosice,,SVK,SVK,75,238,2022,MTL,1,1,1
252,8476539,Jonathan Marchessault,VGK,R,https://assets.nhle.com/mugs/nhl/20232024/VGK/8476539.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,jonathanmarchessault,33,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,183,-,-,-,-,-
253,8479337,Alex DeBrincat,DET,R,https://assets.nhle.com/mugs/nhl/20232024/DET/8479337.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,alexdebrincat,26,1997-12-18,Farmington Hills,MI,USA,USA,68,178,2016,CHI,2,9,39
254,8474567,Zach Bogosian,MIN,D,https://assets.nhle.com/mugs/nhl/20232024/MIN/8474567.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,zachbogosian,33,1990-07-15,Massena,NY,USA,USA,74,222,2008,ATL,1,3,3
255,8483482,Tristan Luneau,ANA,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8483482.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,tristanluneau,20,2004-01-12,,,CAN,,73,195,2022,ANA,2,21,53
256,8475166,John Tavares,TOR,C,https://assets.nhle.com/mugs/nhl/20232024/TOR/8475166.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,johntavares,33,1990-09-20,Mississauga,ON,CAN,CAN,73,216,2009,NYI,1,1,1
257,8476461,Sean Couturier,PHI,C,https://assets.nhle.com/mugs/nhl/20232024/PHI/8476461.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,seancouturier,31,1992-12-07,Phoenix,AZ,USA,CAN,75,211,2011,PHI,1,8,8
258,8475762,Derek Forbort,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8475762.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,derekforbort,32,1992-03-04,Duluth,MN,USA,USA,76,208,2010,L.A,1,15,15
259,8476312,Josh Manson,COL,D,https://assets.nhle.com/mugs/nhl/20232024/COL/8476312.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,joshmanson,32,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,ANA,6,9,160
260,8475170,Brayden Schenn,STL,C,https://assets.nhle.com/mugs/nhl/20232024/STL/8475170.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,braydenschenn,32,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,L.A,1,5,5
261,8473422,Nick Foligno,CHI,L,https://assets.nhle.com/mugs/nhl/20232024/CHI/8473422.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,nickfoligno,36,1987-10-31,Buffalo,NY,USA,USA,72,210,2006,OTT,1,28,28
262,8482078,Lucas Raymond,DET,L,https://assets.nhle.com/mugs/nhl/20232024/DET/8482078.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,lucasraymond,22,2002-03-28,Gothenburg,,SWE,SWE,71,176,2020,DET,1,4,4
263,8474679,Gustav Nyquist,NSH,C,https://assets.nhle.com/mugs/nhl/20232024/NSH/8474679.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,gustavnyquist,34,1989-09-01,Halmstad,,SWE,SWE,71,180,2008,DET,4,30,121
264,8479999,Casey Mittelstadt,COL,C,https://assets.nhle.com/mugs/nhl/20232024/COL/8479999.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,caseymittelstadt,25,1998-11-22,Edina,MN,USA,USA,73,195,2017,BUF,1,8,8
265,8478450,Parker Wotherspoon,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8478450.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,parkerwotherspoon,26,1997-08-24,Surrey,BC,CAN,CAN,73,190,2015,NYI,4,21,112
266,8481812,Nikolai Knyzhov,SJS,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8481812.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,nikolaiknyzhov,27,1997-03-20,KEMEROVO,,RUS,RUS,75,222,-,-,-,-,-
267,8480064,Josh Norris,OTT,C,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480064.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,joshnorris,25,1999-05-05,Oxford,MI,USA,USA,74,195,2017,S.J,1,19,19
268,8476448,William Karlsson,VGK,C,https://assets.nhle.com/mugs/nhl/20232024/VGK/8476448.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,willkarlsson,31,1993-01-08,Marsta,,SWE,SWE,72,190,2011,ANA,2,23,53
269,8478414,Timo Meier,NJD,R,https://assets.nhle.com/mugs/nhl/20232024/NJD/8478414.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,timomeier,27,1996-10-08,Herisau,,CHE,CHE,73,220,2015,S.J,1,9,9
270,8476891,Matt Grzelcyk,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8476891.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,mattgrzelcyk,30,1994-01-05,Charlestown,MA,USA,USA,70,176,2012,BOS,3,24,85
271,8478840,Will Borgen,SEA,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8478840.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,willborgen,27,1996-12-19,Moorhead,MN,USA,USA,75,204,2015,BUF,4,1,92
272,8480727,Zach Whitecloud,VGK,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8480727.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,zachwhitecloud,27,1996-11-28,Brandon,MB,CAN,CAN,74,207,-,-,-,-,-
273,8475744,Evgeny Kuznetsov,CAR,C,https://assets.nhle.com/mugs/nhl/20232024/CAR/8475744.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,evgenykuznetsov,32,1992-05-19,Chelyabinsk,,RUS,RUS,74,207,2010,WSH,1,26,26
274,8477034,Jaycob Megna,CHI,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8477034.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,jaycobmegna,31,1992-12-10,Plantation,FL,USA,USA,78,220,2012,ANA,7,29,210
275,8477369,Carson Soucy,VAN,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477369.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,carsonsoucy,29,1994-07-27,Viking,AB,CAN,CAN,77,208,2013,MIN,5,16,137
276,8480001,Urho Vaakanainen,ANA,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8480001.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,urhovaakanainen,25,1999-01-01,Joensuu,,FIN,FIN,74,200,2017,BOS,1,18,18
277,8480887,Jordan Harris,MTL,D,https://assets.nhle.com/mugs/nhl/20232024/MTL/8480887.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,jordanharris,23,2000-07-07,Haverhill,MA,USA,USA,71,189,2018,MTL,3,9,71
278,8476826,Yanni Gourde,SEA,C,https://assets.nhle.com/mugs/nhl/20232024/SEA/8476826.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,yannigourde,32,1991-12-15,Saint-Narcisse,QC,CAN,CAN,69,174,-,-,-,-,-
279,8474586,Jordan Eberle,SEA,R,https://assets.nhle.com/mugs/nhl/20232024/SEA/8474586.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,jordaneberle,34,1990-05-15,Regina,SK,CAN,CAN,71,190,2008,EDM,1,22,22
280,8475760,Nick Bjugstad,ARI,C,https://assets.nhle.com/mugs/nhl/20232024/ARI/8475760.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,nickbjugstad,31,1992-07-17,Minneapolis,MN,USA,USA,78,209,2010,FLA,1,19,19
281,8477507,Nikita Zadorov,VAN,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477507.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,nikitazadorov,29,1995-04-16,Moscow,,RUS,RUS,78,248,2013,BUF,1,16,16
282,8477021,Alex Kerfoot,ARI,C,https://assets.nhle.com/mugs/nhl/20232024/ARI/8477021.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,alexkerfoot,29,1994-08-11,Vancouver,BC,CAN,CAN,71,186,2012,N.J,5,29,150
283,8476456,Jonathan Huberdeau,CGY,C,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476456.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,jonathanhuberdeau,31,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,200,2011,FLA,1,3,3
284,8480860,Kevin Bahl,NJD,D,https://assets.nhle.com/mugs/nhl/20232024/NJD/8480860.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,kevinbahl,24,2000-06-27,New Westminster,BC,CAN,CAN,78,230,-,-,-,-,-
285,8476979,Erik Gustafsson,NYR,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8476979.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,erikgustafsson,32,1992-03-14,Nynashamn,,SWE,SWE,72,197,2012,EDM,4,2,93
286,8480039,Martin Necas,CAR,C,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480039.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,martinnecas,25,1999-01-15,Nove Mesto na Morave,,CZE,CZE,74,189,2017,CAR,1,12,12
287,8475200,Dmitry Orlov,CAR,D,https://assets.nhle.com/mugs/nhl/20232024/CAR/8475200.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,dmitryorlov,32,1991-07-23,Novokuznetsk,,RUS,RUS,71,214,2009,WSH,2,25,55
288,8481068,Yegor Sharangovich,CGY,C,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481068.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,yegorsharangovich,26,1998-06-06,Minsk,,BLR,BLR,74,196,2018,N.J,5,17,141
289,8482176,Wyatt Kaiser,CHI,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8482176.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,wyattkaiser,21,2002-07-31,Andover,MN,USA,USA,72,173,2020,CHI,3,19,81
290,8482141,Lukas Cormier,VGK,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8482141.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,lukascormier,22,2002-03-27,,,CAN,,71,185,2020,VGK,3,6,68
291,8478408,Travis Dermott,ARI,D,https://assets.nhle.com/mugs/nhl/20232024/ARI/8478408.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,travisdermott,27,1996-12-22,Newmarket,ON,CAN,CAN,72,202,2015,TOR,2,4,34
292,8482159,Tyson Foerster,PHI,R,https://assets.nhle.com/mugs/nhl/20232024/PHI/8482159.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,tysonfoerster,22,2002-01-18,Alliston,ON,CAN,CAN,74,194,2020,PHI,1,23,23
293,8482109,Alexis Lafrenière,NYR,L,https://assets.nhle.com/mugs/nhl/20232024/NYR/8482109.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,alexislafreniere,22,2001-10-11,St-Eustache,QC,CAN,CAN,73,195,2020,NYR,1,1,1
294,8480884,Calen Addison,SJS,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480884.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,calenaddison,24,2000-04-11,Brandon,MB,CAN,CAN,71,173,2018,PIT,2,22,53
295,8477426,Nicholas Paul,TBL,L,https://assets.nhle.com/mugs/nhl/20232024/TBL/8477426.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,nickpaul,29,1995-03-20,Mississauga,ON,CAN,CAN,75,223,2013,DAL,4,10,101
296,8478413,Jordan Greenway,BUF,L,https://assets.nhle.com/mugs/nhl/20232024/BUF/8478413.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,jordangreenway,27,1997-02-16,Canton,NY,USA,USA,78,231,2015,MIN,2,20,50
297,8478430,Oliver Kylington,CGY,D,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478430.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,oliverkylington,27,1997-05-19,Stockholm,,SWE,SWE,72,183,2015,CGY,2,30,60
298,8478449,Roope Hintz,DAL,C,https://assets.nhle.com/mugs/nhl/20232024/DAL/8478449.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,roopehintz,27,1996-11-17,Tampere,,FIN,FIN,75,215,2015,DAL,2,19,49
299,8481122,Simon Benoit,TOR,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8481122.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,simonbenoit,25,1998-09-19,Laval,QC,CAN,CAN,75,203,-,-,-,-,-
300,8481528,Dylan Cozens,BUF,C,https://assets.nhle.com/mugs/nhl/20232024/BUF/8481528.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,dylancozens,23,2001-02-09,Whitehorse,YT,CAN,CAN,75,195,2019,BUF,1,7,7
301,8475151,Kyle Palmieri,NYI,C,https://assets.nhle.com/mugs/nhl/20232024/NYI/8475151.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,kylepalmieri,33,1991-02-01,Smithtown,NY,USA,USA,71,198,2009,ANA,1,26,26
302,8482110,Dawson Mercer,NJD,C,https://assets.nhle.com/mugs/nhl/20232024/NJD/8482110.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,dawsonmercer,22,2001-10-27,Carbonear,NL,CAN,CAN,72,180,2020,N.J,1,18,18
303,8476422,Mike Reilly,NYI,D,https://assets.nhle.com/mugs/nhl/20232024/NYI/8476422.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,michaelreilly,30,1993-07-13,Chicago,IL,USA,USA,73,196,2011,CBJ,4,7,98
304,8476399,Blake Coleman,CGY,C,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476399.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,blakecoleman,32,1991-11-28,Plano,TX,USA,USA,71,199,2011,N.J,3,14,75
305,8480950,Ilya Lyubushkin,TOR,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8480950.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,ilyalyubushkin,30,1994-04-06,Moscow,,RUS,RUS,74,200,-,-,-,-,-
306,8481533,Trevor Zegras,ANA,C,https://assets.nhle.com/mugs/nhl/20232024/ANA/8481533.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,trevorzegras,23,2001-03-20,Bedford,NY,USA,USA,72,185,2019,ANA,1,9,9
307,8480246,Nick Perbix,TBL,D,https://assets.nhle.com/mugs/nhl/20232024/TBL/8480246.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,nickperbix,26,1998-06-15,Minneapolis,MN,USA,USA,74,191,2017,T.B,6,14,169
308,8482192,Isaak Phillips,CHI,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8482192.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,isaakphillips,22,2001-09-28,Barrie,ON,CAN,CAN,75,205,2020,CHI,5,17,141
309,8475208,Brian Dumoulin,SEA,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8475208.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,briandumoulin,32,1991-09-06,Biddeford,ME,USA,USA,76,207,2009,CAR,2,21,51
310,8480849,Barrett Hayton,ARI,C,https://assets.nhle.com/mugs/nhl/20232024/ARI/8480849.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,barretthayton,24,2000-06-09,Peterborough,ON,CAN,CAN,73,207,2018,ARI,1,5,5
311,8480014,Gabriel Vilardi,WPG,C,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480014.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,gabrielvilardi,24,1999-08-16,Kingston,ON,CAN,CAN,75,215,2017,L.A,1,11,11
312,8482740,Wyatt Johnston,DAL,C,https://assets.nhle.com/mugs/nhl/20232024/DAL/8482740.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,wyattjohnston,21,2003-05-14,Toronto,ON,CAN,CAN,73,185,2021,DAL,1,23,23
313,8483763,Maksymilian Szuber,ARI,D,https://assets.nhle.com/mugs/nhl/20232024/ARI/8483763.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,maksymilianszuber,21,2002-08-25,,,POL,,75,190,2022,ARI,6,2,163
314,8480830,Andrei Svechnikov,CAR,R,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480830.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,andreisvechnikov,24,2000-03-26,Barnual,,RUS,RUS,74,195,2018,CAR,1,2,2
315,8475726,Tyler Toffoli,WPG,C,https://assets.nhle.com/mugs/nhl/20232024/WPG/8475726.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,tylertoffoli,32,1992-04-24,Scarborough,ON,CAN,CAN,72,203,2010,L.A,2,17,47
316,8482511,Mason Lohrei,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8482511.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,masonlohrei,23,2001-01-17,,,USA,,77,211,2020,BOS,2,27,58
317,8476372,Nick Seeler,PHI,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8476372.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,nickseeler,31,1993-06-03,Eden Prairie,MN,USA,USA,74,201,2011,MIN,5,10,131
318,8481618,Alex Newhook,MTL,C,https://assets.nhle.com/mugs/nhl/20232024/MTL/8481618.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,alexnewhook,23,2001-01-28,St. John's,NL,CAN,CAN,70,190,2019,COL,1,16,16
319,8475287,Erik Haula,NJD,L,https://assets.nhle.com/mugs/nhl/20232024/NJD/8475287.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,erikhaula,33,1991-03-23,Pori,,FIN,FIN,71,191,2009,MIN,7,1,182
320,8471698,T.J. Oshie,WSH,R,https://assets.nhle.com/mugs/nhl/20232024/WSH/8471698.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,tjoshie,37,1986-12-23,Everett,WA,USA,USA,72,187,2005,STL,1,24,24
321,8474641,Adam Henrique,EDM,C,https://assets.nhle.com/mugs/nhl/20232024/EDM/8474641.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,adamhenrique,34,1990-02-06,Brantford,ON,CAN,CAN,72,195,2008,N.J,3,21,82
322,8478498,Jake DeBrusk,BOS,L,https://assets.nhle.com/mugs/nhl/20232024/BOS/8478498.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,jakedebrusk,27,1996-10-17,Edmonton,AB,CAN,CAN,72,197,2015,BOS,1,14,14
323,8478474,Lawson Crouse,ARI,L,https://assets.nhle.com/mugs/nhl/20232024/ARI/8478474.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,lawsoncrouse,27,1997-06-23,Mt. Brydges,ON,CAN,CAN,76,215,2015,FLA,1,11,11
324,8477220,Nate Schmidt,WPG,D,https://assets.nhle.com/mugs/nhl/20232024/WPG/8477220.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,nateschmidt,32,1991-07-16,St. Cloud,MN,USA,USA,72,195,-,-,-,-,-
325,8470794,Joe Pavelski,DAL,C,https://assets.nhle.com/mugs/nhl/20232024/DAL/8470794.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,joepavelski,39,1984-07-11,Plover,WI,USA,USA,71,200,2003,S.J,7,8,205
326,8482516,Matthew Kessel,STL,D,https://assets.nhle.com/mugs/nhl/20232024/STL/8482516.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,mattkessel,24,2000-06-23,Phoenix,AZ,USA,USA,74,205,2020,STL,5,26,150
327,8475169,Evander Kane,EDM,L,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475169.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,evanderkane,32,1991-08-02,Vancouver,BC,CAN,CAN,74,210,2009,ATL,1,4,4
328,8475168,Matt Duchene,DAL,C,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475168.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,mattduchene,33,1991-01-16,Haliburton,ON,CAN,CAN,71,195,2009,COL,1,3,3
329,8477955,Jared McCann,SEA,L,https://assets.nhle.com/mugs/nhl/20232024/SEA/8477955.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,jaredmccann,28,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,VAN,1,24,24
330,8482079,Marco Rossi,MIN,C,https://assets.nhle.com/mugs/nhl/20232024/MIN/8482079.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,marcorossi,22,2001-09-23,Feldkirch,,AUT,AUT,69,182,2020,MIN,1,9,9
331,8478042,Viktor Arvidsson,LAK,R,https://assets.nhle.com/mugs/nhl/20232024/LAK/8478042.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,viktorarvidsson,31,1993-04-08,Skellefteå,,SWE,SWE,70,185,2014,NSH,4,22,112
332,8477499,Rasmus Ristolainen,PHI,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8477499.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,rasmusristolainen,29,1994-10-27,Turku,,FIN,FIN,76,221,2013,BUF,1,8,8
333,8476441,Joel Edmundson,TOR,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8476441.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,joeledmundson,31,1993-06-28,Brandon,MB,CAN,CAN,77,221,2011,STL,2,16,46
334,8475177,Calvin de Haan,TBL,D,https://assets.nhle.com/mugs/nhl/20232024/TBL/8475177.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,calvindehaan,33,1991-05-09,Carp,ON,CAN,CAN,73,195,2009,NYI,1,12,12
335,8470966,Mark Giordano,TOR,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8470966.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,markgiordano,40,1983-10-03,Toronto,ON,CAN,CAN,72,205,-,-,-,-,-
336,8477935,Sam Bennett,FLA,C,https://assets.nhle.com/mugs/nhl/20232024/FLA/8477935.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,sambennett,28,1996-06-20,Holland Landing,ON,CAN,CAN,73,195,2014,CGY,1,4,4
337,8484911,Collin Graf,SJS,R,https://assets.nhle.com/mugs/nhl/20232024/SJS/8484911.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,collingraf,21,2002-09-21,,,USA,,73,194,-,-,-,-,-
338,8480073,Erik Brannstrom,OTT,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480073.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,erikbrannstrom,24,1999-09-02,Eksjo,,SWE,SWE,70,185,2017,VGK,1,15,15
339,8480015,Owen Tippett,PHI,R,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480015.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,owentippett,25,1999-02-16,Peterborough,ON,CAN,CAN,73,207,2017,FLA,1,10,10
